Elsh Axe,10603
Elsh Battle Axe,690506
Elsh Blade,13303
Elsh Crescent Pendulum,13403
Elsh Crossbow,13703
Elsh Florang,718503
Elsh Foxspirit Charm,740703
Elsh Gauntlet,11203
Elsh Kriegsmesser,11353
Elsh Kyve,732253
Elsh Longbow,10203
Elsh Longsword,10003
Elsh Morning Star,730504
Elsh Serenaca,733003
Elsh Shamshir,692004
Elsh Shortsword,13203
Elsh Slayer,735403
Elsh Staff,14403
Elsh Swallowtail Fan,739403
Emerald,4460
Emerald Gourd-Shaped Bottle,24208
Emerald Necklace,11716
Emerald Necklace of Tranquility,11720
Emergency Ship Repair Kit,4700
Emperor Hawk,46869
Emperor Mushroom,5413
Emperor Mushroom Hypha,6913
Empty Crystal,4903
Energy Potion (Extra Large),589
Energy Potion (Large),588
Energy Potion (Medium),587
Energy Potion (Small),586
Enhanced Flax Fabric,5860
Enlightened One's Cotton Fabric,5870
Enneadread Crimson Glaives,550503
Epheria Fishing Rod,16163
Epheria Frigate: Black Breeze Sail,49725
Epheria Frigate: Dragon Figurehead,49722
Epheria Frigate: Enhanced Black Plating,49723
Epheria Frigate: Nor'easter Sail,49733
Epheria Frigate: Ocean Dragon Figurehead,49730
Epheria Frigate: Serena Cannon,49732
Epheria Frigate: Streamlined Black Plating,49731
Epheria Frigate: Zafina Cannon,49724
Epheria Sailboat: Black Breeze Sail,49716
Epheria Sailboat: Blue Wind Sail,49729
Epheria Sailboat: Dragon Figurehead,49713
Epheria Sailboat: Elena Cannon,49715
Epheria Sailboat: Elise Cannon,49728
Epheria Sailboat: Enhanced Black Plating,49714
Epheria Sailboat: Lightweight Black Plating,49727
Epheria Sailboat: Sea Dragon Figurehead,49726
Equipment Tailoring Coupon,17611
Essence of Abundance,5204
Essence of Crimson Flame,5202
Essence of Destruction,5216
Essence of Enchantment,5210
Essence of Liquor,9057
Essence of Magic Power,5212
Essence of Nature,5206
Essence of Perfection,5214
Essence of the Sun,5208
Estique Kunai,14504
Estique Shuriken,14604
Ethereal Earring,11856
Everfrost Bench,24503
Everfrost High-quality Bedside Table,24506
Everfrost High-quality Carpet,24502
Everfrost High-quality Wardrobe,24508
Everlasting Herb,5406
Exalted Soul Fragment,8432
Exotic Herbal Wine,9262
EXP Elixir,714
Experimental Alchemy Tool,24261
Experimental Alchemy Tool Rack,24262
Exquisite Cron Meal,9693
Eye of the Ruins Ring,12060
Eyelash Cup,5493
Fairy Appearance Coupon (Puck),320104
Falasi's Bookshelf with Knowledge on Excavation,2535
Falasi's Bookshelf with Knowledge on Hunting,2536
Falasi's Bookshelf with Knowledge on Sailing,2534
Fallen God's Armor,719898
Fancy Feather,6158
Fancy Reptile Skin,6156
Fancy Sapphire Vase,24207
Fancy Topaz Kettle,24209
Farm Wagon Badge,53704
Farm Wagon Cover,53504
Farm Wagon Flag,53604
Farm Wagon Wheel,53404
Farming EXP Transfer Coupon,17726
Feather Champron of Storm,52504
Feather Wolf Hide,6021
Ferocious Leather,9747
Ferret,331007
Fierce Demihuman Hunting Elixir,679
Fiery Celerity Draught,757031
Fig,7018
Fig Pie,9216
Fine Black Stone Powder,8184
Fine Fancy Feather,6166
Fine Fancy Reptile Skin,6164
Fine Hard Hide,6161
Fine Horse Trainer's Clothes,14027
Fine Lightweight Plume,6165
Fine Soft Hide,6159
Fine Thick Fur,6163
Fine Thin Hide,6162
Fine Tough Hide,6160
Fir Plank,4663
Fir Plywood,4664
Fir Sap,5009
Fir Timber,4606
Fire Flake Flower,5403
Fire Flake Flower Seed,6903
Fire Horn,6185
Fire Shot,207
Fish Fillet Chips,9208
Fish Fillet Salad,9423
Fish Soup,9418
Fisher's Elixir,726
Fishing Boat Cargo Container,49204
Fishing Boat Cargo Container of Abundance,49205
Fishing Boat Decoration,49404
Fishing Boat Decoration of Abundance,49405
Fishing Boat Prow,49304
Fishing Boat Prow of Abundance,49306
Fishing EXP Transfer Coupon,17603
Five-Grain Chicken Porridge,9494
Flame Cannonball,56007
Flame of Despair,44462
Flame of Frost,44497
Flame Trap,56015
Flamingo Blood,6218
Flamingo Meat,7917
Flamingo Plume,6018
Flare,215
Flashbang,206
Flax,5802
Flax Fabric,5856
Flax Seed,6724
Flax Thread,5852
Fleece,5804
Fleece Drapeless Curtain,25621
Fleece Tab Drapeless Curtain,25624
Flondor Duck,47017
Florin Autumn Leaves Wall Carpet,24222
Florin Dawn Wall Carpet,24221
Florin Sunset Wall Carpet,24223
Fluffy,49642
Fluffy Puppy,17942
Fog Mushroom,5415
Fog Mushroom Hypha,6915
Forbidden Book,40220
Forest Emerald,4462
Forest Emerald Necklace,11718
Forest Fury,4917
Forest Path Wagon Badge,53709
Forest Path Wagon Cover,53511
Forest Path Wagon Flag,53609
Forest Path Wagon Wheel,53411
Forest Ronaros Ring,12042
Fortuna's Luck Armor,11010
Fortuna's Luck Shoes,11012
Fortune Teller Mushroom,5407
Fortune Teller Mushroom Hypha,6907
Fox Blood,6203
Fox Hide,6003
Fox Meat,7903
Fragment of the Deep Sea,40543
Fragrant Borscht,9452
Fragrant Delotia Milk Tea,9330
Fragrant Jerky,7918
Frank Sandwich,9337
Freekeh,7021
Freekeh Flour,7107
Freekeh Flour Dough,7207
Freekeh Snake Stew,9215
Frenzy Draught,795
Frenzy Draught of Corruption,1051
Fresh Chicken Breast Salad,9336
Fresh Fish Fillet Salad,9449
Fresh Fruit and Vegetable Salad,9285
Fresh Hunter's Salad,9460
Fresh Whale Meat Salad,9458
Fried Bird,9403
Fried Fish,9407
Fried Vegetables,9256
Frost Iron Jordun,691502
Frost Jordun,691504
Frosty Cloud Kerispear,14771
Fruit and Vegetable Salad,9258
Fruit Juice,9257
Fruit of Abundance,5203
Fruit of Crimson Flame,5201
Fruit of Destruction,5215
Fruit of Enchantment,5209
Fruit of Magic Power,5211
Fruit of Nature,5205
Fruit of Perfection,5213
Fruit of the Sun,5207
Fruit Pie,9264
Fruit Pudding,9259
Fruit Sherbet,9376
Fruit Wine,9201
Fugitive Khalk's Earring,11827
Fugitive Khalk's Horn,9735
Fugitive Khalk's Shiny Claw,9737
Fugitive Khalk's Skin,9736
Full-bodied Exotic Herbal Wine,9279
Ganatte Ra'ghon,13804
Garlic,7302
Garlic Seed,6702
Garmoth's Heart,44362
Garmoth's Scale,9768
Gartner Belt,12212
Gathering EXP Transfer Coupon,17608
Gazelle Hide,6023
Gazelle Meat,7925
Gem Polisher,4481
Geranoa Belt,705508
Geranoa Earring,705506
Geranoa Necklace,705505
Geranoa Ring,705507
Geumgang Binyeo Knife,741005
Geumgang Do Stave,739906
Ghormeh Sabzi,9486
Ghost Mushroom,5414
Ghost Mushroom Hypha,6914
Giant Fish Bone,24836
Giant Fish Bone Wall Ornament,24622
Giant's Draught,793
Giath's Helmet,11013
Gigantic Seed,6945
Glamorous Patterned Pot,24259
Glorious Crystal of Gallantry - Ah'krad,15690
Glorious Crystal of Gallantry - Olucas,15691
Glorious Golden Hand Elixir,675
Glorious Shudad Classic Set,590398
Glorious Shudad Premium Set,590399
Glossy Bone Piece,5488
Glossy Seed,6941
Gloves of Fortuna's Luck,11011
Glue,6528
Goat Blood,6228
Goat Hide,6030
Goat Meat,7957
Goblin Chief Helmet,3007
Godr-Ayed Aad Sphera,736125
Godr-Ayed Amulet,736017
Godr-Ayed Axe,736018
Godr-Ayed Battle Axe,736027
Godr-Ayed Binyeo Knife,738218
Godr-Ayed Blade,736020
Godr-Ayed Celestial Bo Staff,736119
Godr-Ayed Cestus,736129
Godr-Ayed Crescent Blade,736121
Godr-Ayed Crescent Pendulum,736024
Godr-Ayed Crimson Glaives,736131
Godr-Ayed Crossbow,736025
Godr-Ayed Dagger,738202
Godr-Ayed Do Stave,738217
Godr-Ayed Dual Glaives,736133
Godr-Ayed Florang,736026
Godr-Ayed Foxspirit Charm,736034
Godr-Ayed Gardbrace,736128
Godr-Ayed Gauntlet,736023
Godr-Ayed Godr Sphera,736126
Godr-Ayed Greatbow,736130
Godr-Ayed Greatsword,736115
Godr-Ayed Haladie,738213
Godr-Ayed Horn Bow,738206
Godr-Ayed Iron Buster,736117
Godr-Ayed Jordun,736132
Godr-Ayed Kamasylven Sword,736118
Godr-Ayed Kerispear,736122
Godr-Ayed Kibelius,736135
Godr-Ayed Kriegsmesser,736022
Godr-Ayed Kunai,738207
Godr-Ayed Kyve,736030
Godr-Ayed Lancia,736120
Godr-Ayed Longbow,736016
Godr-Ayed Longsword,736015
Godr-Ayed Mareca,738215
Godr-Ayed Morning Star,736029
Godr-Ayed Noble Sword,738210
Godr-Ayed Ornamental Knot,738204
Godr-Ayed Patraca,736136
Godr-Ayed Quoratum,738214
Godr-Ayed Ra'ghon,738211
Godr-Ayed Sah Chakram,736124
Godr-Ayed Scythe,736116
Godr-Ayed Serenaca,736031
Godr-Ayed Shamshir,736028
Godr-Ayed Shard,738216
Godr-Ayed Shield,738201
Godr-Ayed Shortsword,736019
Godr-Ayed Shuriken,738208
Godr-Ayed Slayer,736032
Godr-Ayed Staff,736021
Godr-Ayed Sting,736134
Godr-Ayed Sura Katana,736123
Godr-Ayed Swallowtail Fan,736033
Godr-Ayed Talisman,738203
Godr-Ayed Trinket,738205
Godr-Ayed Trion,736137
Godr-Ayed Vambrace,738209
Godr-Ayed Vediant,736127
Godr-Ayed Vitclari,738212
Gold Ingot,4255
Gold Key,44164
Gold Ore,4202
Gold Topaz,4459
Gold Topaz Earrings,11913
Gold Topaz Necklace,11713
Gold Topaz Ring,12113
Golden Butter-Roasted Lobster,9478
Golden Coral,6505
Golden Coral Belt,12318
Golden Fishing Rod,16152
Golden Hand Elixir,674
Golden Hand Vase,24211
Golden Pearl,6527
Golden Roast Marmot,9489
Golden Smoked Fish Steak,9445
Golden Sun Coral,6525
Golden Sun Coral Belt,12320
Good Chicken Feed,7029
Good Feed,54017
Gorgath Alchemist's Clothes,705081
Grade 1 Armor Reform Stone,4907
Grade 1 Weapon Reform Stone,4906
Grade 2 Armor Reform Stone,4909
Grade 2 Weapon Reform Stone,4908
Grade 3 Armor Reform Stone,4911
Grade 3 Weapon Reform Stone,4910
Grain Juice,566
Grain Soup,9255
Granverre Feather Champron,52506
Granverre Leather Barding,52606
Granverre Leather Saddle,52706
Granverre Leather Stirrups,52806
Granverre Metal Horseshoe,52906
Grape,7307
Grape Seed,6801
Grapple Resistance Enhancer,512
Gray Moon Cat,17972
Gray Thin Cat,17965
Greatbow of Fate,13901
Green Coral,6504
Green Coral Belt,12313
Green Crystal,4469
Green Herb Pot,24220
Green Pendulous Mushroom,5520
Griffon Chandelier,3085
Griffon Claw,9741
Griffon Feather,6024
Griffon Leather,6031
Griffon's Elixir,740
Griffon's Helmet,11101
Grilled Bird Meat,9492
Grilled Sausage,9427
Grilled Scorpion,9461
Grim Reaper's Elixir,712
Grim Soul Reaper's Elixir,713
Grotesque Flag Ornament,3021
Ground Bird Meat,7958
Grunil Armor,10934
Grunil Gloves,10935
Grunil Helmet,10933
Grunil Shoes,10936
Guardian Spirit Stone,45299
Guardian Spirit Stone,45300
Haetae,46893
Halberd of the Swamp Ornament,3025
Half-Moon Seed,6947
Ham Sandwich,9267
HAN Magic Crystal - Gervish,15665
HAN Magic Crystal - Hoom,15667
HAN Magic Crystal - Macalod,15666
Hard Black Crystal Shard,4997
Hard Hide,6153
Hard Pillar,4687
Hard Totem of the Sea,54209
Hard-Boiled Shellfish,9479
Hardened Empty Bottle,16103
Haystack,7023
Hazel Tree Fruit,5530
Healthy Sute Tea,9296
Hearty Steamed Prawn,9474
Hearty Stir-fried Chanterelle and Meat,9344
Heidelian Handcrafted Bed,2702
Heidelian Handcrafted Chair,2302
Heidelian Handcrafted Dining Table,2202
Heidelian Handcrafted High-Quality Bedside Table,2012
Heidelian Handcrafted High-Quality Drawers,2002
Heidelian Handcrafted Sofa,2309
Heidelian Handcrafted Table,2212
Heidelian Handcrafted Wardrobe,2102
Heiress's Kamasylven Sword,14731
Helix Elixir,782
Helmet of Fortuna's Luck,11009
Helrick Talisman,10503
Herbal Gunpowder,5604
Herbal Juice,569
Herbal Poison,5603
Hercules' Might Armor,11002
Hercules' Might Gloves,11003
Hercules' Might Helmet,11001
Hercules' Might Shoes,11004
Hesus Belt,12203
Hesus Earring,11803
Hesus Necklace,11603
Hesus Ring,12003
Heukchil Binyeo Knife,741004
Heve's Strength Armor,11006
Heve's Strength Gloves,11007
Heve's Strength Helmet,11005
Heve's Strength Shoes,11008
Highly Concentrated Grain Juice,568
Highly Concentrated Herbal Juice,571
High-Quality Acacia Leaf,54021
High-Quality Acacia Seed,6999
High-Quality Amanita Mushroom,5462
High-Quality Amanita Mushroom Hypha,6970
High-Quality Ancient Mushroom,5461
High-Quality Ancient Mushroom Hypha,6969
High-Quality Arrow Mushroom,5451
High-Quality Arrow Mushroom Hypha,6959
High-Quality Barley,7007
High-Quality Barley Seed,6817
High-Quality Bluffer Mushroom,5460
High-Quality Bluffer Mushroom Hypha,6968
High-Quality Bouquet Mushroom,5499
High-Quality Bouquet Mushroom Hypha,6934
High-Quality Carrot,54004
High-Quality Carrot Juice,9210
High-Quality Carrot Seed,6716
High-quality Chanterelle,5552
High-quality Chanterelle Hypha,8935
High-Quality Cheese Pie,9273
High-quality Citron,7361
High-quality Citron Seed,6734
High-Quality Cloud Mushroom,5453
High-Quality Cloud Mushroom Hypha,6961
High-Quality Cooking Honey,7703
High-Quality Corn,7010
High-Quality Corn Seed,6819
High-Quality Dalvenia Alrea,5498
High-Quality Dalvenia Alrea Seed,6933
High-Quality Delotia,5536
High-Quality Delotia Seed,6729
High-Quality Delotia Tart,9324
High-quality Dictyophora,5558
High-quality Dictyophora Hypha,8950
High-Quality Dry Mane Grass,5447
High-Quality Dry Mane Grass Seed,6955
High-Quality Dwarf Mushroom,5452
High-Quality Dwarf Mushroom Hypha,6960
High-quality Eilton Sandwich,9370
High-Quality Emperor Mushroom,5456
High-Quality Emperor Mushroom Hypha,6964
High-Quality Fire Flake Flower,5446
High-Quality Fire Flake Flower Seed,6954
High-Quality Fog Mushroom,5458
High-Quality Fog Mushroom Hypha,6966
High-Quality Fortune Teller Mushroom,5450
High-Quality Fortune Teller Mushroom Hypha,6958
High-Quality Four-wheeled Wagon Badge,53710
High-Quality Frank Sandwich,9338
High-Quality Garlic,7324
High-Quality Garlic Seed,6711
High-Quality Ghost Mushroom,5457
High-Quality Ghost Mushroom Hypha,6965
High-Quality Grape,7329
High-Quality Grape Seed,6811
High-Quality Ham Sandwich,9290
High-Quality Haystack,7024
High-Quality Hot Pepper,7327
High-Quality Hot Pepper Seed,6714
High-Quality Hump Mushroom,5459
High-Quality Hump Mushroom Hypha,6967
High-Quality Leccinum,5500
High-Quality Leccinum Mushroom Hypha,6935
High-Quality Meat Sandwich,9443
High-Quality Merchant Wagon Cover,53508
High-Quality Merchant Wagon Wheel,53408
High-quality Mesima,5556
High-quality Mesima Hypha,8945
High-Quality Noble Wagon Cover,53509
High-Quality Noble Wagon Wheel,53409
High-Quality Nolina,5496
High-Quality Nolina Seed,6931
High-Quality Olive,7331
High-Quality Olive Seed,6813
High-Quality Onion,7325
High-Quality Onion Seed,6712
High-Quality Paprika,7334
High-Quality Paprika Seed,6815
High-Quality Paste Bait,9702
High-Quality Penestraria,5497
High-Quality Penestraria Seed,6932
High-Quality Pepper,7323
High-Quality Pepper Seed,6710
High-Quality Pie Mushroom,5502
High-Quality Pie Mushroom Hypha,6937
High-Quality Potato,7008
High-Quality Pumpkin,7328
High-Quality Pumpkin Seed,6715
High-Quality Purple Mushroom,5501
High-Quality Purple Mushroom Hypha,6936
High-quality Red-spotted Amanita,5554
High-quality Red-spotted Amanita Hypha,8940
High-Quality Seafood Pasta,9441
High-Quality Seed Potato,6816
High-Quality Seed Sweet Potato,6820
High-Quality Silk Honey Grass,5448
High-Quality Silk Honey Grass Seed,6956
High-Quality Silver Azalea,5445
High-Quality Silver Azalea Seed,6953
High-Quality Sky Mushroom,5454
High-Quality Sky Mushroom Hypha,6962
High-Quality Strawberry,7321
High-Quality Strawberry Seed,6708
High-Quality Sunflower,7330
High-Quality Sunflower Seed,6812
High-Quality Sunrise Herb,5444
High-Quality Sunrise Herb Seed,6952
High-Quality Sweet Potato,7009
High-Quality Tiger Mushroom,5455
High-Quality Tiger Mushroom Hypha,6963
High-Quality Tomato,7333
High-Quality Tomato Seed,6814
High-Quality Wheat,7006
High-Quality Wheat Seed,6818
Honey Wine,9206
Honeycomb Cookie,9266
Hot Pepper,7305
Hot Pepper Seed,6705
HP Potion (Extra Large),524
HP Potion (Large),519
HP Potion (Medium),518
HP Potion (Small),517
Hughol's Aad Sphera,702527
Hughol's Celestial Bo Staff,702521
Hughol's Cestus,702531
Hughol's Crescent Blade,702523
Hughol's Crimson Glaives,702532
Hughol's Dual Glaives,692813
Hughol's Gardbrace,702530
Hughol's Godr Sphera,702528
Hughol's Greatbow,702534
Hughol's Greatsword,702517
Hughol's Iron Buster,702519
Hughol's Jordun,702536
Hughol's Kamasylven Sword,702520
Hughol's Kerispear,702524
Hughol's Kibelius,732663
Hughol's Lancia,702522
Hughol's Patraca,733413
Hughol's Sah Chakram,702526
Hughol's Scythe,702518
Hughol's Sting,730914
Hughol's Sura Katana,702525
Hughol's Trion,735813
Hughol's Vediant,702529
Hump Mushroom,5416
Hump Mushroom Hypha,6916
Hunter's Salad,9459
Hunting EXP Transfer Coupon,320018
Immaculate Crescent Blade,14761
Immortal: Armor Draught,876
Immortal: Beast's Draught,1162
Immortal: Bracing Spirit Perfume Elixir,875
Immortal: Elixir of Deep Sea,1169
Immortal: Elixir of Indignation,873
Immortal: Frenzy Draught,1165
Immortal: Frenzy Draught of Corruption,1052
Immortal: Giant's Draught,1163
Immortal: Khalk's Elixir,1168
Immortal: Perfume of Charm,877
Immortal: Perfume of Courage,1167
Immortal: Perfume of Insight,874
Immortal: Savage Draught,1164
Immortal: Spirit Perfume Elixir,1166
Imp Boss's Knife,3013
Impeccably Polished Stone,8183
Imperfect Alchemy Stone of Destruction,45201
Imperfect Alchemy Stone of Destruction,45202
Imperfect Alchemy Stone of Destruction,45203
Imperfect Alchemy Stone of Destruction,45204
Imperfect Alchemy Stone of Life,45265
Imperfect Alchemy Stone of Life,45266
Imperfect Alchemy Stone of Life,45267
Imperfect Alchemy Stone of Life,45268
Imperfect Alchemy Stone of Protection,45233
Imperfect Alchemy Stone of Protection,45234
Imperfect Alchemy Stone of Protection,45235
Imperfect Alchemy Stone of Protection,45236
Imperfect Lightstone of Earth,766105
Imperfect Lightstone of Fire,766104
Imperfect Lightstone of Flora,766107
Imperfect Lightstone of Wind,766106
Imperial Platinum Kettle,24212
Improved Elixir of Amity,665
Incense Trinket,13003
Indigo Lapis Lazuli,4492
Inorganic Fertilizer,16901
Insectivore Plant Flower,5440
Insectivore Plant Leaf,5441
Insectivore Plant Powder,5601
Insectivore Plant Root,5443
Insectivore Plant Sap,5602
Insectivore Plant Stalk,5442
Instant HP Potion (Extra Large),529
Instant HP Potion (Large),528
Instant HP Potion (Medium),514
Instant HP Potion (Small),513
Instant MP Potion (Extra Large),532
Instant MP Potion (Large),531
Instant MP Potion (Medium),516
Instant MP Potion (Small),515
Intact Griffon's Beak,9773
Intermediate Alchemy Tool,3702
Intermediate Cooking Utensil,3718
Inverted Heart of Garmoth,9771
Iridescent Lightstone,766101
Iron Chain Gardbrace,14823
Iron Crescent Blade,14763
Iron Ingot,4052
Iron Ore,4001
Iron Scale Barding,18104
Iron Scale Champron,18004
Iron Scale Horse Gear Set,21003
Iron Scale Saddle,18204
Iron Scale Stirrups,18304
Iron Vambrace,11305
Izaro Riding Crop,705155
Izaro Trainer's Clothes,705153
Jack-O'-Lantern Ornament,3023
Jade,4493
Jade Binyeo Knife,741003
Jade Coral Ingot,4269
Jade Starlight Candle Stand,24526
Jade Starlight Forest Brazier,24509
Jade Starlight Wall Candle Stand,24527
JIN Glorious Crystal of Courage - Ignore Grapple Resistance,15703
JIN Glorious Crystal of Courage - Ignore Knockback Resistance,15697
JIN Glorious Crystal of Courage - Ignore Knockdown Resistance,15700
JIN Glorious Crystal of Courage - Ignore Stun Resistance,15706
JIN Glorious Crystal of Honor - Special Evasion,15689
JIN Magic Crystal - Addis,15816
JIN Magic Crystal - Carmae,15813
JIN Magic Crystal - Cobelinus,15804
JIN Magic Crystal - Harphia,15801
JIN Magic Crystal - Hystria,15810
JIN Magic Crystal - Viper,15807
Jojo,47019
Jubre Talisman,10504
Juicy Steak,9430
Jumbo King of Jungle Hamburg,9464
Junaid Cat,17977
Ka Yith'ka Trion,735803
Kagtum Submission Ring,12059
Kaia Fishing Boat Cargo Container,49210
Kaia Fishing Boat Decoration,49410
Kaia Fishing Boat Prow,49310
Kaia Jackal,18068
Kaia Racing Dog,17970
Kaia Rowboat Cargo Container,49211
Kaia Rowboat Decoration,49411
Kaia Rowboat Prow,49311
Kalis Amulet,10412
Kalis Axe,10612
Kalis Battle Axe,690515
Kalis Belt,12205
Kalis Blade,13312
Kalis Crescent Pendulum,13412
Kalis Crossbow,13712
Kalis Earring,11805
Kalis Florang,718512
Kalis Foxspirit Charm,740712
Kalis Gauntlet,11212
Kalis Kriegsmesser,11362
Kalis Kyve,732262
Kalis Longbow,10212
Kalis Longsword,10012
Kalis Morning Star,730513
Kalis Necklace,11605
Kalis Ring,12005
Kalis Serenaca,733012
Kalis Shamshir,692013
Kalis Shortsword,13212
Kalis Slayer,735412
Kalis Staff,14412
Kalis Swallowtail Fan,739412
Kamalam Cestus,14831
Kamasylvia Backrest Chair,2383
Kamasylvia Meal,9635
Kamasylvian Atanis Bench,2396
Kamasylvian Basic Wine Jar,24873
Kamasylvian Carved Bedside Table,24867
Kamasylvian Clock Stand,24864
Kamasylvian Commander's Chair,2381
Kamasylvian Compact Bench,2384
Kamasylvian Compact Wine Jar,24872
Kamasylvian Grace Bedside Table,24863
Kamasylvian Grove Partition,24868
Kamasylvian Lemoria Drawers,24862
Kamasylvian Loopy Bench,2398
Kamasylvian Loopy Short Bench,2397
Kamasylvian Meeting Chair,2399
Kamasylvian Melody Side Table,24871
Kamasylvian Multi-Tiered Wine Rack,24877
Kamasylvian Old Moon Round Table,24869
Kamasylvian Patterned Bedside Table,24865
Kamasylvian Single Tiered Wine Rack,24875
Kamasylvian Squared Chair,2382
Kamasylvian Standard Bench,2395
Kamasylvian Two-Tiered Wine Rack,24876
Kamasylvian Webbed Bedside Table,24866
Kamasylvian Wine Jar,24874
Karanda's Plume Ornament,3038
Karlstein Barding,18108
Karlstein Cat,17944
Karlstein Champron,18008
Karlstein Classic Set,44948
Karlstein Horse Gear Set,21008
Karlstein Saddle,18208
Karlstein Stirrups,18308
Katan Combat Iron Armor for Camel,18111
Katan Combat Iron Mask for Camel,18011
Katan Combat Saddle for Camel,18211
Katan Combat Stirrups for Camel,18311
Kha'lath Trion,735801
Khalk's Elixir,748
Khalk's Fermented Wine,9469
Khalk's Strong Fermented Wine,9470
Khalk's Wings,3042
Khan's Heart: Destruction,45503
Khan's Heart: Life,45514
Khan's Heart: Protection,45513
King Brown Bear Head,3070
King Clam,24839
King Clam Wall Ornament,24626
King of Jungle Hamburg,9463
Kite Shield,10105
Knight Combat Rations,9631
Knight's Barding,18102
Knight's Champron,18002
Knight's Saddle,18202
Knight's Stirrups,18302
Knitting Yarn,5854
Krea Amulet,10456
Krea Axe,10656
Krea Battle Axe,690518
Krea Binyeo Knife,741009
Krea Blade,13356
Krea Crescent Pendulum,13420
Krea Crossbow,13756
Krea Dagger,10324
Krea Do Stave,739910
Krea Florang,718520
Krea Foxspirit Charm,740715
Krea Gauntlet,11220
Krea Haladie,692510
Krea Horn Bow,13124
Krea Kriegsmesser,11370
Krea Kunai,14524
Krea Kyve,732265
Krea Longbow,10256
Krea Longsword,10056
Krea Mareca,733209
Krea Morning Star,730516
Krea Noble Sword,13524
Krea Ornamental Knot,10724
Krea Quoratum,730710
Krea Ra'ghon,13824
Krea Serenaca,733015
Krea Shamshir,692016
Krea Shard,735609
Krea Shield,10124
Krea Shortsword,13256
Krea Shuriken,14624
Krea Slayer,735415
Krea Staff,14456
Krea Swallowtail Fan,739415
Krea Talisman,10524
Krea Trinket,13024
Krea Vambrace,11324
Krea Vitclari,719024
Krenvatz Barding,18115
Krenvatz Champron,18015
Krenvatz Horse Gear Set,21019
Krenvatz Saddle,18215
Krenvatz Stirrups,18315
Krogdalo's Barding - Earth,52609
Krogdalo's Barding - Sea,52615
Krogdalo's Barding - Wind,52612
Krogdalo's Champron - Earth,52509
Krogdalo's Champron - Sea,52515
Krogdalo's Champron - Wind,52512
Krogdalo's Horseshoe - Earth,52909
Krogdalo's Horseshoe - Sea,52915
Krogdalo's Horseshoe - Wind,52912
Krogdalo's Origin Stone,50801
Krogdalo's Saddle - Earth,52709
Krogdalo's Saddle - Sea,52715
Krogdalo's Saddle - Wind,52712
Krogdalo's Stirrups - Earth,52809
Krogdalo's Stirrups - Sea,52815
Krogdalo's Stirrups - Wind,52812
Kuku Bird Blood,6217
Kuku Bird Meat,7916
Kutum Binyeo Knife,741015
Kutum Dagger,10340
Kutum Do Stave,739916
Kutum Haladie,692516
Kutum Horn Bow,13140
Kutum Kunai,14540
Kutum Lamp,3538
Kutum Mareca,733215
Kutum Noble Sword,13540
Kutum Ornamental Knot,10740
Kutum Quoratum,730716
Kutum Ra'ghon,13840
Kutum Shard,735615
Kutum Shield,10140
Kutum Shuriken,14640
Kutum Talisman,10540
Kutum Trinket,13040
Kutum Vambrace,11340
Kutum Vitclari,719040
Kzarka Amulet,10410
Kzarka Axe,10610
Kzarka Battle Axe,690513
Kzarka Blade,13310
Kzarka Crescent Pendulum,13410
Kzarka Crossbow,13710
Kzarka Florang,718510
Kzarka Foxspirit Charm,740710
Kzarka Gauntlet,11210
Kzarka Kriegsmesser,11360
Kzarka Kyve,732260
Kzarka Longbow,10210
Kzarka Longsword,10010
Kzarka Morning Star,730511
Kzarka Serenaca,733010
Kzarka Shamshir,692011
Kzarka Shortsword,13210
Kzarka Slayer,735410
Kzarka Staff,14410
Kzarka Swallowtail Fan,739410
Labreska's Helmet,719897
Ladothan Shard,735605
Lahr Arcien Barding,18107
Lahr Arcien Champron,18007
Lahr Arcien Classic Set,44950
Lahr Arcien Saddle,18207
Lahr Arcien Stirrups,18307
Lahr Mareca,733205
Lamb Meat,7902
Lapis Lazuli,4490
Large Wagon Lamp,53802
Laytenn's Power Stone,11630
Lead Ingot,4055
Lead Ore,4002
Lean Lizard Kebab,9451
Lean Meat Pie,9288
Lean Meat Salad,9425
Lean Steamed Fish,9439
Leather Combat Saddle,52703
Leather Combat Stirrups,52803
Leather Glaze,6183
Leather Saddle of Fighting Spirit,52705
Leather Stirrups of Fighting Spirit,52805
Leather Vambrace,11303
Leccinum,5490
Leccinum Hypha,6928
Leebur's Gloves,11102
Legendary Beast's Blood,6351
Lemoria Armor,11071
Lemoria Gloves,11072
Lemoria Helmet,11070
Lemoria Shoes,11073
Levathan Shard,735603
Life Spirit Stone,45301
Life Spirit Stone,45302
Light Hide Barding,52602
Light Hide Saddle,52702
Light Hide Stirrups,52802
Light Iron Horseshoe,52902
Light Leather Barding of Storm,52604
Light Leather Saddle of Storm,52704
Light Leather Stirrups of Storm,52804
Light Red Plumed Champron,52502
Light Steel Horseshoe of Storm,52904
Light Stir-Fried Bracken and Meat,9334
Lightstone of Earth: Boulder,760009
Lightstone of Earth: Disrupt,760005
Lightstone of Earth: Fitted,760003
Lightstone of Earth: Iron Wall,760001
Lightstone of Earth: Mountain,760006
Lightstone of Earth: Roots,760010
Lightstone of Earth: Sand,760008
Lightstone of Earth: Swamp,760007
Lightstone of Earth: Veil,760004
Lightstone of Earth: Waves,760002
Lightstone of Fire: Aerial,758009
